Date,Open,High,Low,Close,Adj Close,Volume
9-Feb-24,"45,297.38","48,152.50","45,260.82","47,147.20","47,147.20","39,316,770,844"
8-Feb-24,"44,332.13","45,575.84","44,332.13","45,301.57","45,301.57","26,154,524,080"
7-Feb-24,"43,090.02","44,341.95","42,775.96","44,318.22","44,318.22","21,126,587,775"
6-Feb-24,"42,657.39","43,344.15","42,529.02","43,084.67","43,084.67","16,798,476,726"
5-Feb-24,"42,577.62","43,494.25","42,264.82","42,658.67","42,658.67","18,715,487,317"
4-Feb-24,"42,994.94","43,097.64","42,374.83","42,583.58","42,583.58","14,802,225,490"
3-Feb-24,"43,184.96","43,359.94","42,890.81","42,992.25","42,992.25","11,169,245,236"
2-Feb-24,"43,077.64","43,422.49","42,584.34","43,185.86","43,185.86","18,603,843,039"
1-Feb-24,"42,569.76","43,243.17","41,879.19","43,075.77","43,075.77","21,423,953,779"
31-Jan-24,"42,946.25","43,717.41","42,298.95","42,582.61","42,582.61","24,673,628,793"
30-Jan-24,"43,300.23","43,838.95","42,711.37","42,952.61","42,952.61","23,842,814,518"
29-Jan-24,"42,030.91","43,305.87","41,818.33","43,288.25","43,288.25","20,668,476,578"
28-Jan-24,"42,126.13","42,797.18","41,696.91","42,035.59","42,035.59","16,858,971,687"
27-Jan-24,"41,815.63","42,195.63","41,431.28","42,120.05","42,120.05","11,422,941,934"
26-Jan-24,"39,936.82","42,209.39","39,825.69","41,816.87","41,816.87","25,598,119,893"
25-Jan-24,"40,075.55","40,254.48","39,545.66","39,933.81","39,933.81","18,491,782,013"
24-Jan-24,"39,877.59","40,483.79","39,508.80","40,077.07","40,077.07","22,359,526,178"
23-Jan-24,"39,518.71","40,127.35","38,521.89","39,845.55","39,845.55","29,244,553,045"
22-Jan-24,"41,553.65","41,651.21","39,450.12","39,507.37","39,507.37","31,338,708,143"
21-Jan-24,"41,671.49","41,855.37","41,497.01","41,545.79","41,545.79","9,344,043,642"
20-Jan-24,"41,624.59","41,877.89","41,446.82","41,665.59","41,665.59","11,586,690,904"
19-Jan-24,"41,278.46","42,134.16","40,297.46","41,618.41","41,618.41","25,752,407,154"
18-Jan-24,"42,742.31","42,876.35","40,631.17","41,262.06","41,262.06","25,218,357,242"
17-Jan-24,"43,132.10","43,189.89","42,189.31","42,742.65","42,742.65","20,851,232,595"
16-Jan-24,"42,499.34","43,566.27","42,086.00","43,154.95","43,154.95","24,062,872,740"
15-Jan-24,"41,715.07","43,319.72","41,705.42","42,511.97","42,511.97","22,320,220,558"
14-Jan-24,"42,842.26","43,065.60","41,724.61","41,796.27","41,796.27","17,521,429,522"
13-Jan-24,"42,799.45","43,234.66","42,464.14","42,842.38","42,842.38","20,601,860,469"
12-Jan-24,"46,354.79","46,498.14","41,903.77","42,853.17","42,853.17","43,332,698,900"
11-Jan-24,"46,656.07","48,969.37","45,678.64","46,368.59","46,368.59","45,833,734,549"
10-Jan-24,"46,121.54","47,647.22","44,483.15","46,627.78","46,627.78","50,114,613,298"
9-Jan-24,"46,987.64","47,893.70","45,244.71","46,139.73","46,139.73","39,821,290,992"
8-Jan-24,"43,948.71","47,218.00","43,244.08","46,970.50","46,970.50","42,746,192,015"
7-Jan-24,"43,998.46","44,495.57","43,662.23","43,943.10","43,943.10","19,330,573,863"
6-Jan-24,"44,178.95","44,227.63","43,475.16","43,989.20","43,989.20","16,092,503,468"
5-Jan-24,"44,192.98","44,353.29","42,784.72","44,162.69","44,162.69","32,336,029,347"
4-Jan-24,"42,855.82","44,770.02","42,675.18","44,179.92","44,179.92","30,448,091,210"
3-Jan-24,"44,961.60","45,503.24","40,813.54","42,848.18","42,848.18","46,342,323,118"
2-Jan-24,"44,187.14","45,899.71","44,176.95","44,957.97","44,957.97","39,335,274,536"
1-Jan-24,"42,280.23","44,175.44","42,214.98","44,167.33","44,167.33","18,426,978,443"
31-Dec-23,"42,152.10","42,860.94","41,998.25","42,265.19","42,265.19","16,397,498,810"
30-Dec-23,"42,091.75","42,584.13","41,556.23","42,156.90","42,156.90","16,013,925,945"
29-Dec-23,"42,614.64","43,124.32","41,424.06","42,099.40","42,099.40","26,000,021,055"
28-Dec-23,"43,468.20","43,804.78","42,318.55","42,627.86","42,627.86","22,992,093,014"
27-Dec-23,"42,518.47","43,683.16","42,167.58","43,442.86","43,442.86","25,260,941,032"
26-Dec-23,"43,599.85","43,603.18","41,676.49","42,520.40","42,520.40","30,026,850,982"
25-Dec-23,"43,010.57","43,765.09","42,765.77","43,613.14","43,613.14","21,115,795,370"
24-Dec-23,"43,728.37","43,945.52","42,786.92","43,016.12","43,016.12","18,830,554,085"
23-Dec-23,"44,012.20","44,015.70","43,351.36","43,739.54","43,739.54","13,507,796,558"
22-Dec-23,"43,868.99","44,367.96","43,441.97","43,997.90","43,997.90","21,028,503,216"
21-Dec-23,"43,648.13","44,240.67","43,330.05","43,869.15","43,869.15","22,452,766,169"
20-Dec-23,"42,261.30","44,275.59","42,223.82","43,652.25","43,652.25","27,868,908,174"
19-Dec-23,"42,641.51","43,354.30","41,826.34","42,270.53","42,270.53","23,171,001,281"
18-Dec-23,"41,348.20","42,720.30","40,530.26","42,623.54","42,623.54","25,224,642,008"
17-Dec-23,"42,236.11","42,359.50","41,274.54","41,364.66","41,364.66","16,678,702,876"
16-Dec-23,"41,937.74","42,664.95","41,723.11","42,240.12","42,240.12","14,386,729,590"
15-Dec-23,"43,028.25","43,087.82","41,692.97","41,929.76","41,929.76","19,639,442,462"
14-Dec-23,"42,884.26","43,390.86","41,767.09","43,023.97","43,023.97","25,578,530,178"
13-Dec-23,"41,468.46","43,429.78","40,676.87","42,890.74","42,890.74","26,797,884,674"
12-Dec-23,"41,238.73","42,048.30","40,667.56","41,450.22","41,450.22","24,779,520,132"
11-Dec-23,"43,792.02","43,808.38","40,234.58","41,243.83","41,243.83","40,632,672,038"
10-Dec-23,"43,728.38","44,034.63","43,593.29","43,779.70","43,779.70","13,000,481,418"
9-Dec-23,"44,180.02","44,361.26","43,627.60","43,725.98","43,725.98","17,368,210,171"
8-Dec-23,"43,293.14","44,705.52","43,125.30","44,166.60","44,166.60","24,421,116,687"
7-Dec-23,"43,769.13","44,042.59","42,880.65","43,292.66","43,292.66","27,635,760,671"
6-Dec-23,"44,080.02","44,265.77","43,478.08","43,746.45","43,746.45","29,909,761,586"
5-Dec-23,"41,986.27","44,408.66","41,421.15","44,080.65","44,080.65","36,312,154,535"
4-Dec-23,"39,978.63","42,371.75","39,978.63","41,980.10","41,980.10","39,856,129,827"
3-Dec-23,"39,472.21","40,135.61","39,298.16","39,978.39","39,978.39","15,769,696,322"
2-Dec-23,"38,689.28","39,678.94","38,652.59","39,476.33","39,476.33","15,534,035,612"
1-Dec-23,"37,718.01","38,954.11","37,629.36","38,688.75","38,688.75","23,512,784,002"
30-Nov-23,"37,861.12","38,141.75","37,531.14","37,712.75","37,712.75","18,115,982,627"
29-Nov-23,"37,826.11","38,366.11","37,612.63","37,858.49","37,858.49","20,728,546,658"
28-Nov-23,"37,247.99","38,368.48","36,891.09","37,831.09","37,831.09","21,696,137,014"
27-Nov-23,"37,454.19","37,559.36","36,750.13","37,254.17","37,254.17","19,002,925,720"
26-Nov-23,"37,796.83","37,820.30","37,162.75","37,479.12","37,479.12","13,744,796,068"
25-Nov-23,"37,721.41","37,892.43","37,617.42","37,796.79","37,796.79","9,099,571,165"
24-Nov-23,"37,296.32","38,415.34","37,261.61","37,720.28","37,720.28","22,922,957,823"
23-Nov-23,"37,420.43","37,643.92","36,923.86","37,289.62","37,289.62","14,214,948,217"
22-Nov-23,"35,756.55","37,856.98","35,670.97","37,432.34","37,432.34","24,397,247,860"
21-Nov-23,"37,469.16","37,631.14","35,813.81","35,813.81","35,813.81","25,172,163,756"
20-Nov-23,"37,374.07","37,756.82","36,882.53","37,476.96","37,476.96","20,888,209,068"
19-Nov-23,"36,585.77","37,509.36","36,414.60","37,386.55","37,386.55","12,915,986,553"
18-Nov-23,"36,625.37","36,839.28","36,233.31","36,585.70","36,585.70","11,886,022,717"
17-Nov-23,"36,164.82","36,704.48","35,901.23","36,596.68","36,596.68","22,445,028,430"
16-Nov-23,"37,879.98","37,934.63","35,545.47","36,154.77","36,154.77","26,007,385,366"
15-Nov-23,"35,548.11","37,964.89","35,383.78","37,880.58","37,880.58","27,365,821,679"
14-Nov-23,"36,491.79","36,753.35","34,948.50","35,537.64","35,537.64","23,857,403,554"
13-Nov-23,"37,070.30","37,405.12","36,399.61","36,502.36","36,502.36","19,057,712,790"
12-Nov-23,"37,133.99","37,227.69","36,779.12","37,054.52","37,054.52","11,545,715,999"
11-Nov-23,"37,310.07","37,407.09","36,773.67","37,138.05","37,138.05","13,924,272,142"
10-Nov-23,"36,702.25","37,493.80","36,362.75","37,313.97","37,313.97","22,711,265,155"
9-Nov-23,"35,633.63","37,926.26","35,592.10","36,693.13","36,693.13","37,762,672,382"
8-Nov-23,"35,419.48","35,994.42","35,147.80","35,655.28","35,655.28","17,295,394,918"
7-Nov-23,"35,047.79","35,892.42","34,545.82","35,443.56","35,443.56","18,834,737,789"
6-Nov-23,"35,044.79","35,286.03","34,765.36","35,037.37","35,037.37","12,693,436,420"
5-Nov-23,"35,090.01","35,340.34","34,594.24","35,049.36","35,049.36","12,412,743,996"
4-Nov-23,"34,736.32","35,256.03","34,616.69","35,082.20","35,082.20","9,561,294,264"
3-Nov-23,"34,942.47","34,942.47","34,133.44","34,732.32","34,732.32","17,158,456,701"
2-Nov-23,"35,441.58","35,919.84","34,401.57","34,938.24","34,938.24","20,998,158,544"
1-Nov-23,"34,657.27","35,527.93","34,170.69","35,437.25","35,437.25","22,446,272,005"
31-Oct-23,"34,500.08","34,719.25","34,083.31","34,667.78","34,667.78","15,758,270,810"
30-Oct-23,"34,531.74","34,843.93","34,110.97","34,502.36","34,502.36","17,184,860,315"
29-Oct-23,"34,089.37","34,743.26","33,947.57","34,538.48","34,538.48","11,160,323,986"
28-Oct-23,"33,907.72","34,399.39","33,874.80","34,089.57","34,089.57","10,160,330,825"
27-Oct-23,"34,156.50","34,238.21","33,416.89","33,909.80","33,909.80","16,418,032,871"
26-Oct-23,"34,504.29","34,832.91","33,762.32","34,156.65","34,156.65","19,427,195,376"
25-Oct-23,"33,916.04","35,133.76","33,709.11","34,502.82","34,502.82","25,254,318,008"
24-Oct-23,"33,077.30","35,150.43","32,880.76","33,901.53","33,901.53","44,934,999,645"
23-Oct-23,"30,140.69","34,370.44","30,097.83","33,086.23","33,086.23","38,363,572,311"
22-Oct-23,"29,918.65","30,199.43","29,720.31","29,993.90","29,993.90","10,446,520,040"
21-Oct-23,"29,683.38","30,287.48","29,481.75","29,918.41","29,918.41","11,541,146,996"
20-Oct-23,"28,732.81","30,104.09","28,601.67","29,682.95","29,682.95","21,536,125,230"
19-Oct-23,"28,332.42","28,892.47","28,177.99","28,719.81","28,719.81","14,448,058,195"
18-Oct-23,"28,413.53","28,889.01","28,174.25","28,328.34","28,328.34","12,724,128,586"
17-Oct-23,"28,522.10","28,618.75","28,110.19","28,415.75","28,415.75","14,872,527,508"
16-Oct-23,"27,162.63","29,448.14","27,130.47","28,519.47","28,519.47","27,833,876,539"
15-Oct-23,"26,858.01","27,289.17","26,817.89","27,159.65","27,159.65","7,098,201,980"
14-Oct-23,"26,866.20","26,969.00","26,814.59","26,861.71","26,861.71","5,388,116,782"
13-Oct-23,"26,752.88","27,092.70","26,686.32","26,862.38","26,862.38","15,165,312,851"
12-Oct-23,"26,873.29","26,921.44","26,558.32","26,756.80","26,756.80","9,392,909,295"
11-Oct-23,"27,392.08","27,474.12","26,561.10","26,873.32","26,873.32","13,648,094,333"
10-Oct-23,"27,589.20","27,715.85","27,301.65","27,391.02","27,391.02","9,973,350,678"
9-Oct-23,"27,934.47","27,989.47","27,302.56","27,583.68","27,583.68","12,007,668,568"
8-Oct-23,"27,971.68","28,102.17","27,740.66","27,935.09","27,935.09","7,916,875,290"
7-Oct-23,"27,946.78","28,028.09","27,870.42","27,968.84","27,968.84","6,553,044,316"
6-Oct-23,"27,412.12","28,252.54","27,215.55","27,946.60","27,946.60","13,492,391,599"
5-Oct-23,"27,798.65","28,091.86","27,375.60","27,415.91","27,415.91","11,877,253,670"
4-Oct-23,"27,429.07","27,826.66","27,248.11","27,799.39","27,799.39","11,143,355,314"
3-Oct-23,"27,508.25","27,667.19","27,216.00","27,429.98","27,429.98","11,407,814,187"
2-Oct-23,"27,976.80","28,494.46","27,347.79","27,530.79","27,530.79","19,793,041,322"
1-Oct-23,"26,967.40","28,047.24","26,965.09","27,983.75","27,983.75","9,503,917,434"
30-Sep-23,"26,911.69","27,091.79","26,888.97","26,967.92","26,967.92","5,331,172,801"
29-Sep-23,"27,024.84","27,225.94","26,721.76","26,911.72","26,911.72","10,396,435,377"
28-Sep-23,"26,355.81","27,259.50","26,327.32","27,021.55","27,021.55","14,079,002,707"
27-Sep-23,"26,209.50","26,817.84","26,111.46","26,352.72","26,352.72","11,718,380,997"
26-Sep-23,"26,294.76","26,389.88","26,090.71","26,217.25","26,217.25","9,985,498,161"
25-Sep-23,"26,253.78","26,421.51","26,011.47","26,298.48","26,298.48","11,997,833,257"
24-Sep-23,"26,579.37","26,716.06","26,221.05","26,256.83","26,256.83","8,192,867,686"
23-Sep-23,"26,578.56","26,634.19","26,520.52","26,579.39","26,579.39","7,404,700,301"
22-Sep-23,"26,564.06","26,726.08","26,495.53","26,579.57","26,579.57","10,578,746,709"
21-Sep-23,"27,129.84","27,152.94","26,389.30","26,567.63","26,567.63","13,371,443,708"
20-Sep-23,"27,210.23","27,379.51","26,864.08","27,132.01","27,132.01","13,281,116,604"
19-Sep-23,"26,760.85","27,488.76","26,681.61","27,211.12","27,211.12","13,807,690,550"
18-Sep-23,"26,532.99","27,414.73","26,415.52","26,754.28","26,754.28","15,615,339,655"
17-Sep-23,"26,567.93","26,618.00","26,445.07","26,534.19","26,534.19","6,774,210,670"
16-Sep-23,"26,606.20","26,754.77","26,473.89","26,568.28","26,568.28","7,402,031,417"
15-Sep-23,"26,533.82","26,840.50","26,240.70","26,608.69","26,608.69","11,479,735,788"
14-Sep-23,"26,228.28","26,774.62","26,171.45","26,539.67","26,539.67","13,811,359,124"
13-Sep-23,"25,837.55","26,376.11","25,781.12","26,228.32","26,228.32","13,072,077,070"
12-Sep-23,"25,160.66","26,451.94","25,133.08","25,833.34","25,833.34","18,657,279,324"
